PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
275451175,22038884,0,2022-03-16T15:21:00,"2300 Block Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,99,"601.11(a) Littering and Dumping; Any waste, dangerous or detrimental substance upon public property",501,6,3,-79.9739501417396,40.4452063255589
275528275,22039526,0,2022-03-17T15:13:00,"700 Block Mayville Ave Pittsburgh, PA 15226",Y,Brookline,6,99,9998 Overdose Other,1917,4,5,-80.0119363786352,40.4014536386045
275541456,22039636,27,2022-03-17T17:39:00,"3600 Block Grenada St Pittsburgh, PA 15212",N,Brighton Heights,1,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property / 3744 Duty to Give Information and Render Aid,2701,,,,
276186143,22043728,0,2022-03-24T11:58:00,"1500 Block Brighton Rd Pittsburgh, PA 15212",N,California-Kirkbride,1,99,9993 PFA Service with Weapons Supplement,2507,6,1,-80.0165685056208,40.4568744092444
276536600,22045970,99,2022-03-28T10:00:00,"1400 Block Obey St Pittsburgh, PA 15205",Y,Crafton Heights,6,DRUG INVESTIGATION,9124 Drug Investigation,2815,,,,
277231643,22050115,0,2022-04-04T11:41:00,"200 Block Shady Ave Pittsburgh, PA 15206",Y,Shadyside,4,99,9999 9999 - (Misc. Incident): Welfare Check,708,5,3,-79.9206368616233,40.4300360653198
277234834,22050191,10,2022-04-04T14:54:00,"1700 Block Shady Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,HARRASSMENT,2709 Harassment (Non-Specific) / 5503 Disorderly Conduct. / 3503(b.1) Criminal Trespass - Simple Trespasser,1408,,,,
277244704,22050256,0,2022-04-04T16:22:00,"2500 Block Park Hill Dr Pittsburgh, PA 15221",Y,East Hills,5,99,9093 Indirect Criminal Contempt,1306,9,2,-79.8732271471488,40.4561140005372
277248690,22050301,10,2022-04-04T17:40:00,"2000 Block Altmar St Pittsburgh, PA 15226",Y,Brookline,6,HARRASSMENT,2709 Harassment (Non-Specific),3206,4,5,-80.000188996351,40.3923756464482
277254762,22050427,0,2022-04-04T23:10:00,"900 Block Lorenz Ave Pittsburgh, PA 15220",N,Elliott,6,99,8106 Shots Fired,2020,2,5,-80.0417508570939,40.4432452973125
275126921,22037262,99,2022-03-13T18:22:00,"200 Block Duffield St Pittsburgh, PA 15213",N,West Oakland,4,LOST PROPERTY,9504 Lost Property,402,,,,
275253393,22038072,14,2022-03-15T08:00:00,"200 Block Dinwiddie St Pittsburgh, PA 15219",N,Crawford-Roberts,2,CRIM MISCHIEF,3304 Criminal Mischief.,305,6,3,-79.9807130501689,40.4390819552508
275446900,22039034,5,2022-03-16T19:18:00,"600 Block Suffolk St Pittsburgh, PA 15214",N,Perry South,1,BURGLARY,3502 Burglary.,2614,6,1,-80.001697550661,40.4688308650621
275495431,22039343,10,2022-03-17T08:48:00,"80 Block Baldwick Rd Pittsburgh, PA 15205",Y,Oakwood,6,SIMPLE ASSAULT,2701 Simple Assault.,2812,,,-80.0651546472159,40.4297857799976
275524185,22039520,14,2022-03-17T11:00:00,"7000 Block Kelly St Pittsburgh, PA 15208",N,Homewood South,5,CRIM MISCHIEF,3304 Criminal Mischief.,1303,9,2,-79.9018146354302,40.4566120579776
275538538,22039562,14,2022-03-17T15:30:00,"3500 Block Mc Clure Ave Pittsburgh, PA 15212",N,Brighton Heights,1,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,2703,1,1,-80.0350173690278,40.4788671378229
275542856,22039645,11,2022-03-17T17:55:00,"1100 Block Spring Garden Ave Pittsburgh, PA 15212",N,Spring Garden,1,CREDIT CARDS,4106 Access Device Fraud,2412,1,1,-79.993343790295,40.4598046210047
275544070,22039699,6,2022-03-17T19:10:00,"7200 Block Kelly St Pittsburgh, PA 15208",N,Homewood South,5,THEFT FROM AUTO,3934 Theft from Vehicle,1303,9,2,-79.8969956274934,40.4555186499156
-3420172114,22047890,27,2022-03-31T16:41:00,"Dawson St & Blvd Of The Allies Pittsburgh, PA 15213",N,Central Oakland,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,406,3,3,-79.9531945327463,40.4343914677711
277068494,22049102,99,2022-04-02T15:04:00,"Sandusky St & Fountain St Pittsburgh, PA 15212",N,Central North Side,1,FOUND PROPERTY,9489 Found Property,2206,6,1,-80.0055366981864,40.4589801285747
-3262151786,22049153,0,2022-04-02T16:38:00,"1300 Block Round Top St Pittsburgh, PA 15205",N,Crafton Heights,6,99,8106 Shots Fired,2815,,,,
-3344123006,22049114,0,2022-04-02T15:36:00,"1600 Block Lincoln Ave Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,99,9994 PFA Service,1201,9,2,-79.8926109149366,40.4704180298878
277092877,22049482,0,2022-04-03T03:41:00,"200 Block Boggs Ave Pittsburgh, PA 15211",N,Mount Washington,3,AGRICULTURAL VANDALISM,3309 Driving on Roadways Laned for Traffic. / 3702 Limitations on Backing. / 3743 Accidents Involving Damage to Attended Veh. or Property / 3361  Driving Vehicle at Safe Speed. / 3717 Trespass by Motor Vehicle / 3703 Driving Upon Sidewalk. / 3736 Reckless Driving,1914,2,5,-80.0078028008636,40.4263717947749
277120767,22038721,27,2022-03-16T09:07:00,"Fort Duquesne Blvd Ramp Pittsburgh, PA 15222",N,Central Business District,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,201,,,,
277124396,22049655,14,2022-03-28T23:59:00,"7200 Block Susquehanna St Pittsburgh, PA 15208",N,Homewood South,5,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1303,,,,
277127813,22049676,6,2022-04-02T16:30:00,"1500 Block Brighton Pl Pittsburgh, PA 15212",N,California-Kirkbride,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2507,6,1,-80.0165685056208,40.4568744092444
275023799,22036056,99,2022-03-11T12:51:00,"Wylie Ave & Kirkpatrick St Pittsburgh, PA 15219",N,Middle Hill,2,AIDED CASE,9497 Aided Case,501,6,3,-79.9768012460085,40.4459370081992
275639213,22040475,0,2022-03-19T00:00:00,"2400 Block Elsie St Pittsburgh, PA 15210",N,Arlington,3,99,9999 9999 - (Misc. Incident): ,1603,3,3,-79.9729616803273,40.4164258189611
275640874,22040483,4,2022-03-19T01:21:00,"3100 Block Chartiers Ave Pittsburgh, PA 15204",N,Sheraden,6,AGG-ASSAULT,2702 Aggravated Assault.,2022,2,5,-80.0611043000205,40.4538722967083
275641128,22040567,10,2022-03-19T02:57:00,"100 Block Addison St Pittsburgh, PA 15219",Y,Bluff,2,SIMPLE ASSAULT,2701 Simple Assault.,103,,,,
275642781,22040586,99,2022-03-19T00:06:00,"400 Block E Warrington Ave Pittsburgh, PA 15210",N,Beltzhoover,3,FOUND PROPERTY,9489 Found Property,1809,3,5,-80.0000780646194,40.4207390896467
275666639,22040661,6,2022-03-19T10:17:00,"5400 Block Walnut St Pittsburgh, PA 15232",N,Shadyside,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,703,8,2,-79.9354684319944,40.4506464334825
275675993,22040716,10,2022-03-19T12:20:00,"900 Block Uvilla St Pittsburgh, PA 15220",Y,Elliott,6,SIMPLE ASSAULT,2701 Simple Assault.,2020,2,5,-80.0373189898572,40.4448709511595
275683497,22040788,5,2022-03-18T22:00:00,"1900 Block Harcum Way Pittsburgh, PA 15203",N,South Side Flats,3,BURGLARY,3502 Burglary.,1702,3,3,-79.9793334206379,40.4264269953236
276672634,22046386,0,2022-03-29T09:49:00,"Bennett St & N Homewood Aly Pittsburgh, PA 15208",Y,Homewood North,5,99,9999 9999 - (Misc. Incident): ,1302,9,2,-79.8966632728295,40.4564719130633
277117919,22049574,99,2022-04-03T11:05:00,"8500 Block Dersam St Pittsburgh, PA 15221",N,East Hills,5,NON-VIOLENT DOMESTIC,9012 Non-Violent Domestic,1306,,,,
277133998,22049651,99,2022-04-03T14:09:00,"5600 Block Bryant St Pittsburgh, PA 15206",N,Highland Park,5,NON-VIOLENT DOMESTIC,9012 Non-Violent Domestic,1102,7,2,-79.9237166629673,40.4772186907423
277136684,22049737,99,2022-04-02T20:00:00,"4100 Block Butler St Pittsburgh, PA 15201",N,Central Lawrenceville,2,LOST PROPERTY,9504 Lost Property,901,7,2,-79.9610801855943,40.4694108081575
277139534,22049725,99,2022-04-03T17:00:00,"3900 Block Hoosac St Pittsburgh, PA 15207",N,Greenfield,4,FOUND PROPERTY,9489 Found Property,1516,5,3,-79.9417055690545,40.4274202317959
277140783,22049758,0,2022-04-03T18:35:00,"5800 Block Ellsworth Ave Pittsburgh, PA 15232",N,Shadyside,4,99,2701(b)(1) Simple Assault - Fight or Scuffle Entered by Mutual Consent,705,8,2,-79.9305988054314,40.4560876403463
277170832,22050001,27,2022-04-04T07:30:00,"4500 Block Penn Ave Pittsburgh, PA 15201",N,Bloomfield,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,903,,,,
277173812,22050031,6,2022-04-04T08:00:00,"900 Block Muldowney Ave Pittsburgh, PA 15207",N,Lincoln Place,4,THEFT FROM AUTO,3934 Theft from Vehicle,3102,,,-79.9220392890501,40.3682255741311
277237388,22050187,27,2022-04-04T14:00:00,"2100 Block Edgebrook Ave Pittsburgh, PA 15226",N,Brookline,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,3206,4,5,-80.0118825754355,40.3974654859294
275664348,22040630,27,2022-03-19T08:30:00,"Whipple St & Pocono St Pittsburgh, PA 15218",N,Swisshelm Park,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1411,5,3,-79.9018917311673,40.4196415048417
275668803,21211789,0,2022-03-19T11:36:00,"300 Block Fox Chapel Rd Pittsburgh, PA 15238",Y,Bloomfield,5,99,3926(a)(4) Theft of services; ACQUISITION OF SERVICES - refusal to pay or offer to pay for a service (hotels and restaurants),809,,,-79.8797897894913,40.492473132982
275697827,22040851,6,2022-03-19T16:26:00,"1200 Block Brighton Rd Pittsburgh, PA 15233",N,Central North Side,1,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,2206,1,1,-80.0147991841905,40.4546367215774
275706518,22041041,10,2022-03-19T22:05:00,"Bates St & Atwood St Pittsburgh, PA 15213",N,Central Oakland,4,SIMPLE ASSAULT,2701 Simple Assault. / 2707.2(A.1) UNLAWFUL DISCHARGE OF PAINTBALL GUN/MARKER,405,3,3,-79.9539327890398,40.4381254705871
276184548,22043691,10,2022-03-24T10:39:00,"Smithfield St & Forbes Ave Pittsburgh, PA 15222",Y,Central Business District,2,HARRASSMENT,2709(a) Harassment.,201,6,6,-79.9990967243697,40.4394210627718
277123401,22049642,4,2022-04-03T14:09:00,"2100 Block Rhine St Pittsburgh, PA 15212",N,Spring Hill-City View,1,AGG-ASSAULT,2702 Aggravated Assault.,2620,1,1,-79.9936135100542,40.466590276641
277139640,22049757,0,2022-04-03T17:02:00,"10 Block Amanda Ave N Pittsburgh, PA 15210",N,Allentown,3,99,9093 Indirect Criminal Contempt,1803,,,-79.9879897073739,40.4174339051739
277148753,22049894,0,2022-04-04T00:25:00,"3400 Block 5th Ave Pittsburgh, PA 15213",N,West Oakland,4,99,9999 9999 - (Misc. Incident): Non Reportable Accident ,402,6,3,-79.9618828786591,40.4391209213561
277150000,22049903,27,2022-04-03T21:00:00,"1200 Block Ingham St Pittsburgh, PA 15212",N,Marshall-Shadeland,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2704,1,1,-80.0266554112661,40.4670047955341
277150187,22049901,10,2022-04-04T00:47:00,"600 Block Dunster St Pittsburgh, PA 15226",N,Brookline,6,SIMPLE ASSAULT,2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,1917,4,5,-80.0142868667122,40.402128930939
275552487,22039844,0,2022-03-18T00:45:00,"S 18th St & Sidney St Pittsburgh, PA 15203",N,South Side Flats,3,99,3304(a)(2) CRIMINAL MISCHIEF- Tamper With Property (So As To Endanger Person or Property),1702,3,3,-79.9804717352527,40.4296868590931
275553560,22039849,6,2022-03-18T00:55:00,"S 18th St & Sidney St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(2) CRIMINAL MISCHIEF- Tamper With Property (So As To Endanger Person or Property),1702,3,3,-79.9804717352527,40.4296868590931
275557510,22039894,1,2022-03-18T02:41:00,"Bausman St & Ibis Way Pittsburgh, PA 15210",Y,Knoxville,3,CRIMINAL HOMICIDE,2501 Criminal Homicide.,3001,3,5,-79.9885569441081,40.414427423525
275563116,22039732,10,2022-03-17T19:45:00,"Bennett St & Sterrett St Pittsburgh, PA 15208",N,Homewood South,5,SIMPLE ASSAULT,2701 Simple Assault. / 8106 Shots Fired,1303,9,2,-79.8945052979873,40.4559813420008
275600690,22040097,5,2022-03-18T01:00:00,"900 Block Woodlow St Pittsburgh, PA 15220",N,Crafton Heights,6,BURGLARY,3502 Burglary. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,2814,,,,
275603342,22038100,11,2022-03-15T10:30:00,"900 Block 2nd Ave Pittsburgh, PA 15219",Y,Bloomfield,5,THEFT OF LEASED PROPERTY,3932 Theft of Leased Property.,903,6,6,-79.9931846836602,40.4350718181921
275618406,22040272,0,2022-03-18T17:54:00,"100 Block Larimer Ave Pittsburgh, PA 15206",N,East Liberty,5,99,2701(b)(1) Simple Assault - Fight or Scuffle Entered by Mutual Consent,1115,,,,
275619401,22040179,24,2022-03-18T16:14:00,"Station St & Larimer Ave Pittsburgh, PA 15206",Y,East Liberty,5,DISORDERLY CONDUCT,5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,1115,9,2,-79.9196801032443,40.4619687481278
275619591,22040336,11,2022-03-18T00:01:00,"2000 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT BY DECEPTION,3922 Theft by Deception.,1702,3,3,-79.9775107965358,40.4283181874135
276358292,22044560,10,2022-03-25T16:44:00,"300 Block Mt Pleasant Rd Pittsburgh, PA 15214",Y,Northview Heights,1,SIMPLE ASSAULT,2701 Simple Assault.,2609,,,,
276559246,22046041,99,2022-03-28T15:00:00,"1200 Block Western Ave Pittsburgh, PA 15233",Y,Chateau,1,DRUG INVESTIGATION,9124 Drug Investigation,2108,6,1,-80.0219684615574,40.4512177173984
277329811,22043940,10,2022-03-20T03:00:00,"900 Block 2nd Ave Pittsburgh, PA 15219",Y,Central Business District,2,RECKLESSLY ENDANGER ANOTH PER,"2705 Recklessly Endangering Another Person. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2606(a) Aggravated Assault on Unborn Child",201,6,6,-79.9931846836602,40.4350718181921
277346585,22050770,6,2022-04-05T14:42:00,"2000 Block Crestline Dr Pittsburgh, PA 15221",N,East Hills,5,THEFT FROM AUTO,3934 Theft from Vehicle,1306,,,,
-3355143509,22050946,6,2022-04-05T15:50:00,"1400 Block Westfield St Pittsburgh, PA 15216",Y,Beechview,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1916,4,5,-80.0193216136418,40.4131383664171
275545868,22039618,99,2022-03-17T17:17:00,"2400 Block Woodward Ave Pittsburgh, PA 15226",N,Brookline,6,AIDED CASE,9497 Aided Case,1919,4,5,-80.0223422334561,40.4000430609667
275571537,22039977,6,2022-03-18T08:09:00,"6300 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,RETSIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise",1115,,,,
275621014,22040298,10,2022-03-18T19:00:00,"300 Block Ainsworth St Pittsburgh, PA 15220",Y,Elliott,2,SIMPLE ASSAULT,2701 Simple Assault.,103,2,5,-80.0389019784311,40.4438052209673
275635613,22039612,10,2022-03-17T17:57:00,"5000 Block Cypress St Pittsburgh, PA 15224",Y,Bloomfield,2,TERRORISTIC THREATS,4952 Intimidation of Witnesses or Victims / 2706 Terroristic Threats.,201,7,2,-79.9460253485679,40.4581573160391
277141483,22038675,99,2022-03-15T10:47:00,"2400 Block Chauncey Dr Pittsburgh, PA 15219",N,Bedford Dwellings,2,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,509,6,3,-79.9746251357847,40.4498408057687
277144765,22049829,5,2022-04-03T18:18:00,"1300 Block Denise St Pittsburgh, PA 15210",N,Carrick,3,BURGLARY,3502 Burglary.,2901,,,,
277152425,22049922,0,2022-04-04T02:05:00,"2200 Block Webster Ave Pittsburgh, PA 15219",Y,Middle Hill,2,99,9093 Indirect Criminal Contempt,501,6,3,-79.9778669896539,40.4473545551978
277161580,22049942,10,2022-04-04T03:01:00,"800 Block Windom St Pittsburgh, PA 15203",Y,Central Business District,2,SIMPLE ASSAULT,2701 Simple Assault. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,201,,,,
277184096,22046125,10,2022-03-28T18:28:00,"400 Block Ross St Pittsburgh, PA 15219",Y,East Hills,5,TERRORISTIC THREATS,2706 Terroristic Threats.,1306,,,,
277197440,22050044,6,2022-04-04T08:30:00,"500 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1702,3,3,-79.9950374437945,40.4287569781491
277239775,22050182,27,2022-04-04T14:36:00,"Saw Mill Run Blvd & Colerain St Pittsburgh, PA 15210",Y,Carrick,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property / 1505 Learners' Permits,2901,4,3,-79.9982137110554,40.396305136835
277241820,22049397,10,2022-04-03T01:51:00,"100 Block Syrian St Pittsburgh, PA 15210",Y,Arlington,3,TERRORISTIC THREATS,2706 Terroristic Threats.,1603,,,,
277243502,22050309,99,2022-04-04T17:46:00,"10 Block Pride St Pittsburgh, PA 15219",Y,Crawford-Roberts,2,AIDED CASE,9497 Aided Case,305,,,,
275744047,22041409,14,2022-03-20T16:10:00,"400 Block Alice St Pittsburgh, PA 15210",Y,Knoxville,3,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,3001,3,5,-79.995097060996,40.4101701173347
275744203,22041459,0,2022-03-20T17:38:00,"1100 Block Round Top St Pittsburgh, PA 15205",N,Crafton Heights,6,99,8106 Shots Fired,2815,,,,
275747139,22041494,6,2022-03-20T18:35:00,"400 Block 56th St Pittsburgh, PA 15201",N,Upper Lawrenceville,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1011,,,,
275748672,22041493,14,2022-03-20T18:20:00,"200 Block 57th St Pittsburgh, PA 15201",N,Stanton Heights,5,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1018,7,2,-79.9457765543833,40.4844365941583
275749909,22041549,10,2022-03-20T06:00:00,"Banksville Rd & Crane Ave Pittsburgh, PA 15216",N,Beechview,6,HARRASSMENT,2709(a) Harassment.,1916,2,5,-80.0299214550342,40.415918579881
275750237,22039731,0,2022-03-20T20:00:00,"8400 Block Dersam St Pittsburgh, PA 15221",N,East Hills,5,99,9994 PFA Service,1306,9,2,-79.8782729991671,40.457828531348
275758790,22041614,10,2022-03-20T23:54:00,"3700 Block Merle St Pittsburgh, PA 15204",N,Windgap,6,RECKLESSLY ENDANGER ANOTH PER,2705 Recklessly Endangering Another Person. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,2807,2,5,-80.0784966476992,40.4567791656832
275760048,22041608,27,2022-03-20T23:55:00,"1500 Block Methyl St Pittsburgh, PA 15216",N,Beechview,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3714 Careless Driving / 3744 Duty to Give Information and Render Aid,1916,4,5,-80.0259452722069,40.4128463926748
-3532018885,22040655,27,2022-03-19T09:55:00,"1300 Block Banksville Rd Pittsburgh, PA 15216",Y,Beechview,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1916,2,5,-80.0299432943266,40.4159418754559
276782632,22041671,18,2022-03-21T03:44:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Allegheny Center,1,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 4303 General Lighting Requirements.,2204,6,6,-79.9960409452176,40.4350395659105
-3542074763,22050306,0,2022-04-04T17:50:00,"1300 Block Alton St Pittsburgh, PA 15216",N,Beechview,6,99,9999 9999 - (Misc. Incident): Threats Heard,1916,4,5,-80.0213591733237,40.4139554038983
277247119,22050340,10,2022-04-04T18:47:00,"600 Block Liberty Ave Pittsburgh, PA 15222",Y,Central Business District,2,SIMPLE ASSAULT,2701 Simple Assault. / 4906 False Reports to Law Enforcement Authorities.,201,6,6,-80.0016237646793,40.4417809547139
277249508,22050317,99,2022-04-04T18:01:00,"700 Block Mercer St Pittsburgh, PA 15219",N,Crawford-Roberts,2,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),305,,,,
277249483,22050365,0,2022-04-03T18:05:00,"500 Block Dunster St Pittsburgh, PA 15226",Y,Brookline,6,99,9999 9999 - (Misc. Incident): Dog Attack,1917,,,,
277251553,22050205,99,2022-04-04T15:06:00,"2600 Block Woodland Ave Pittsburgh, PA 15212",N,Marshall-Shadeland,1,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),2715,,,,
277267206,22050503,6,2022-04-05T03:15:00,"1600 Block Canton Ave Pittsburgh, PA 15216",N,Beechview,6,THEFT,3921 Theft by Unlawful Taking or Disposition. / 2701 Simple Assault.,1916,4,5,-80.0301330717878,40.4103699258688
277353766,22050853,14,2022-04-05T16:57:00,"5300 Block Kincaid St Pittsburgh, PA 15224",Y,Garfield,5,CRIM MISCHIEF,3304 Criminal Mischief.,1017,,,,
277391465,22051115,99,2022-04-06T06:12:00,"300 Block Roberts St Pittsburgh, PA 15219",Y,Crawford-Roberts,2,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,305,6,3,-79.982152534885,40.4406789529257
275316697,22038292,27,2022-03-15T15:51:00,"1300 Block Windermere Dr Pittsburgh, PA 15218",N,Swisshelm Park,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1411,5,3,-79.9006804653336,40.4224895505921
